county_names,wwtp_name,population_served,cases_new_cens_per10k,date_new,sars_cov2_raw_copiesL,flag,sars_cov2_normalized,STATEFP,COUNTYFP,FIPS,NAMELSAD,smooth_normalised
Jackson,Tuckaseigee,13296,,2021-03-15,1796.42478272818,0,538263.519561525,37,099,37099,Jackson County,1012858.24663359
Orange,Chapel Hill - Carrboro,78141,1.15,2021-03-16,14747.8812037526,0,5115351.31726221,37,135,37135,Orange County,4047039.00244656
Pitt,Greenville,89616,1.45,2021-03-16,7850.1592340538,0,4406864.2189047,37,147,37147,Pitt County,3807342.81543414
New Hanover,New Hanover County (North),67743,0.3,2021-03-16,5590.16994374948,0,1889851.75288471,37,129,37129,New Hanover County,1483200.11515208
Carteret,Newport (Data available until - 8/18/21),4774,,2021-03-16,0,0,127216.07321555,37,031,37031,Carteret County,183495.835778587
Chatham,Pittsboro (Data available until - 5/25/21),4234,,2021-03-16,0,0,683765.979999976,37,037,37037,Chatham County,387516.212265773
Carteret,Town of Beaufort,3500,5.71,2021-03-16,0,0,282777.772226091,37,031,37031,Carteret County,229852.744630812
New Hanover,Wilmington City,58361,3.08,2021-03-16,0,0,62438.5668714763,37,129,37129,New Hanover County,1478002.82305899
Mecklenburg,Charlotte 1,68685,1.46,2021-03-17,13164.8205456816,0,4730558.46607588,37,119,37119,Mecklenburg County,5020820.78183072
Mecklenburg,Charlotte 2,182501,1.37,2021-03-17,12338.9626792531,0,6736139.38258691,37,119,37119,Mecklenburg County,5022799.07705724
Wake,Raleigh,550000,2.31,2021-03-17,0,0,525808.532546259,37,183,37183,Wake County,1604015.69313192
Durham,South Durham,108105,1.57,2021-03-17,3000,0,845635.354516442,37,063,37063,Durham County,1623992.55301554
Orange,Chapel Hill - Carrboro,78141,0.77,2021-03-19,24647.5150877325,0,8895333.332279,37,135,37135,Orange County,5385513.35262067
Pitt,Greenville,89616,1.12,2021-03-19,0,0,1192896.91407013,37,147,37147,Pitt County,2752692.93523277
New Hanover,New Hanover County (North),67743,1.33,2021-03-19,0,0,496252.790985051,37,129,37129,New Hanover County,816181.036913746
Carteret,Newport (Data available until - 8/18/21),4774,,2021-03-19,0,0,141351.192461722,37,031,37031,Carteret County,183781.679301121
Chatham,Pittsboro (Data available until - 5/25/21),4234,,2021-03-19,6363.96103067893,0,3812090.81655796,37,037,37037,Chatham County,1556172.45201592
Carteret,Town of Beaufort,3500,5.71,2021-03-19,0,0,311698.22620376,37,031,37031,Carteret County,245275.730297191
New Hanover,Wilmington City,58361,2.57,2021-03-19,8874.11967464943,0,1847648.55466324,37,129,37129,New Hanover County,802113.304173256
Wake,Raleigh,550000,2,2021-03-20,19326.1480900877,0,6455125.38830904,37,183,37183,Wake County,3195902.11116605
Durham,South Durham,108105,0.93,2021-03-20,5952.94044989533,0,1830172.60663166,37,063,37063,Durham County,1435685.50770638
Mecklenburg,Charlotte 1,68685,1.89,2021-03-22,12757.3508221731,0,3986515.27697139,37,119,37119,Mecklenburg County,5151071.04187806
Mecklenburg,Charlotte 2,182501,1.64,2021-03-22,18619.5461813655,0,8002125.75263464,37,119,37119,Mecklenburg County,6241593.47073098
Jackson,Tuckaseigee,13296,1.5,2021-03-22,2603.22722788465,0,894420.324909747,37,099,37099,Jackson County,575037.609107752
Orange,Chapel Hill - Carrboro,78141,1.02,2021-03-23,4860.5555238059,0,1954325.11872721,37,135,37135,Orange County,5321669.92275614
Pitt,Greenville,89616,1.56,2021-03-23,11489.1252930761,0,5867316.13498167,37,147,37147,Pitt County,3822359.08931883
New Hanover,New Hanover County (North),67743,1.77,2021-03-23,0,0,478937.982536925,37,129,37129,New Hanover County,940946.442728406
Carteret,Newport (Data available until - 8/18/21),4774,,2021-03-23,0,0,143707.045669418,37,031,37031,Carteret County,198918.821444967
Chatham,Pittsboro (Data available until - 5/25/21),4234,,2021-03-23,3824.26463519459,0,2085636.87376948,37,037,37037,Chatham County,2193831.22344247
Carteret,Town of Beaufort,3500,,2021-03-23,0,0,334191.912630836,37,031,37031,Carteret County,263199.061501338
New Hanover,Wilmington City,58361,3.08,2021-03-23,0,0,61089.5854884505,37,129,37129,New Hanover County,795892.040896205
Mecklenburg,Charlotte 1,68685,2.62,2021-03-24,30074.9064836451,0,8685312.47370922,37,119,37119,Mecklenburg County,6891317.83443842
Mecklenburg,Charlotte 2,182501,2.3,2021-03-24,18894.4436276912,0,7175777.79130131,37,119,37119,Mecklenburg County,7954405.33921506
Wake,Raleigh,550000,2.45,2021-03-24,11357.8166916006,0,3781897.96499296,37,183,37183,Wake County,3587610.62861609
Durham,South Durham,108105,0.83,2021-03-24,5000.00000000001,0,1337609.54627445,37,063,37063,Durham County,1337805.83580752
Orange,Chapel Hill - Carrboro,78141,0.26,2021-03-26,0,0,421323.475608176,37,135,37135,Orange County,3756993.97553813
Pitt,Greenville,89616,1.45,2021-03-26,19748.4176581315,0,10068523.6860751,37,147,37147,Pitt County,5709578.91170897
New Hanover,New Hanover County (North),67743,1.92,2021-03-26,0,0,105092.064924337,37,129,37129,New Hanover County,215039.877649904
Carteret,Newport (Data available until - 8/18/21),4774,4.19,2021-03-26,0,0,124860.220007855,37,031,37031,Carteret County,200919.726102703
Chatham,Pittsboro (Data available until - 5/25/21),4234,4.72,2021-03-26,6887.48865697796,0,3756225.49194516,37,037,37037,Chatham County,3217984.39409087
Carteret,Town of Beaufort,3500,5.71,2021-03-26,0,0,772587.329360439,37,031,37031,Carteret County,410546.487333043
New Hanover,Wilmington City,58361,3.94,2021-03-26,5916.07978309962,0,1174206.55810374,37,129,37129,New Hanover County,446796.069505509
Wake,Raleigh,550000,1.62,2021-03-27,18005.2075800308,0,6161384.91471976,37,183,37183,Wake County,5466136.08934059
Durham,South Durham,108105,0.74,2021-03-27,0,0,295024.442655857,37,063,37063,Durham County,1154268.86518732
Mecklenburg,Charlotte 1,68685,2.04,2021-03-29,14361.4066163451,0,5762066.06170389,37,119,37119,Mecklenburg County,7207718.77557147
Mecklenburg,Charlotte 2,182501,1.37,2021-03-29,31622.7766016838,0,16142029.7360925,37,119,37119,Mecklenburg County,9693291.1963659
Jackson,Tuckaseigee,13296,1.5,2021-03-29,2372.93678803292,0,1008659.78287727,37,099,37099,Jackson County,813781.209116181
Buncombe,MSD of Buncombe County,173000,0.29,2021-06-19,0,0,96280.7791864128,37,021,37021,Buncombe County,
Henderson,MSD of Buncombe County,173000,0.29,2021-06-19,0,0,96280.7791864128,37,089,37089,Henderson County,
Buncombe,MSD of Buncombe County,173000,0.12,2021-06-23,0,0,72026.5343930635,37,021,37021,Buncombe County,
Henderson,MSD of Buncombe County,173000,0.12,2021-06-23,0,0,72026.5343930635,37,089,37089,Henderson County,
Buncombe,MSD of Buncombe County,173000,0.29,2021-06-26,0,0,129631.244900545,37,021,37021,Buncombe County,99312.8528266738
Henderson,MSD of Buncombe County,173000,0.29,2021-06-26,0,0,129631.244900545,37,089,37089,Henderson County,99312.8528266738
Buncombe,MSD of Buncombe County,173000,0.35,2021-06-30,3856.81215513538,0,1672622.02791456,37,021,37021,Buncombe County,624759.935736056
Henderson,MSD of Buncombe County,173000,0.35,2021-06-30,3856.81215513538,0,1672622.02791456,37,089,37089,Henderson County,624759.935736056
Buncombe,MSD of Buncombe County,173000,0.29,2021-07-03,0,0,139512.864371398,37,021,37021,Buncombe County,647255.379062168
Henderson,MSD of Buncombe County,173000,0.29,2021-07-03,0,0,139512.864371398,37,089,37089,Henderson County,647255.379062168
Buncombe,MSD of Buncombe County,173000,0.29,2021-07-07,4541.47553114624,0,1901974.04764741,37,021,37021,Buncombe County,1238036.31331112
Henderson,MSD of Buncombe County,173000,0.29,2021-07-07,4541.47553114624,0,1901974.04764741,37,089,37089,Henderson County,1238036.31331112
Buncombe,MSD of Buncombe County,173000,0.52,2021-07-10,5153.88203202208,0,2222730.31455238,37,021,37021,Buncombe County,1421405.7421904
Henderson,MSD of Buncombe County,173000,0.52,2021-07-10,5153.88203202208,0,2222730.31455238,37,089,37089,Henderson County,1421405.7421904
Buncombe,MSD of Buncombe County,173000,1.16,2021-07-14,5086.74748734395,0,2273914.9685863,37,021,37021,Buncombe County,2132873.11026203
Henderson,MSD of Buncombe County,173000,1.16,2021-07-14,5086.74748734395,0,2273914.9685863,37,089,37089,Henderson County,2132873.11026203
Buncombe,MSD of Buncombe County,173000,1.1,2021-07-17,7574.62870377157,0,3379436.1832849,37,021,37021,Buncombe County,2625360.48880786
Henderson,MSD of Buncombe County,173000,1.1,2021-07-17,7574.62870377157,0,3379436.1832849,37,089,37089,Henderson County,2625360.48880786
Buncombe,MSD of Buncombe County,173000,1.39,2021-07-21,0,0,1293383.41346564,37,021,37021,Buncombe County,2315578.18844561
Henderson,MSD of Buncombe County,173000,1.39,2021-07-21,0,0,1293383.41346564,37,089,37089,Henderson County,2315578.18844561
Buncombe,MSD of Buncombe County,173000,2.72,2021-07-24,9354.14346693485,0,4179510.67607049,37,021,37021,Buncombe County,2950776.75760701
Henderson,MSD of Buncombe County,173000,2.72,2021-07-24,9354.14346693485,0,4179510.67607049,37,089,37089,Henderson County,2950776.75760701
Buncombe,MSD of Buncombe County,173000,2.77,2021-07-28,4898.97948556636,0,2258581.83597715,37,021,37021,Buncombe County,2577158.64183776
Henderson,MSD of Buncombe County,173000,2.77,2021-07-28,4898.97948556636,0,2258581.83597715,37,089,37089,Henderson County,2577158.64183776
Buncombe,MSD of Buncombe County,173000,3.35,2021-07-31,20026.5448842281,0,8496684.88706494,37,021,37021,Buncombe County,4978259.13303753
Henderson,MSD of Buncombe County,173000,3.35,2021-07-31,20026.5448842281,0,8496684.88706494,37,089,37089,Henderson County,4978259.13303753
Buncombe,MSD of Buncombe County,173000,4.74,2021-08-04,14790.199457749,0,6132660.45357534,37,021,37021,Buncombe County,5629309.05887248
Henderson,MSD of Buncombe County,173000,4.74,2021-08-04,14790.199457749,0,6132660.45357534,37,089,37089,Henderson County,5629309.05887248
Buncombe,MSD of Buncombe County,173000,4.28,2021-08-07,13670.2231144923,0,5665278.34231057,37,021,37021,Buncombe County,6764874.56098362
Henderson,MSD of Buncombe County,173000,4.28,2021-08-07,13670.2231144923,0,5665278.34231057,37,089,37089,Henderson County,6764874.56098362
Buncombe,MSD of Buncombe County,173000,6.65,2021-08-11,14897.5669154396,0,6177179.67481104,37,021,37021,Buncombe County,5991706.15689898
Henderson,MSD of Buncombe County,173000,6.65,2021-08-11,14897.5669154396,0,6177179.67481104,37,089,37089,Henderson County,5991706.15689898
Buncombe,MSD of Buncombe County,173000,5.61,2021-08-14,40804.4115262063,0,17231778.4638851,37,021,37021,Buncombe County,9691412.16033557
Henderson,MSD of Buncombe County,173000,5.61,2021-08-14,40804.4115262063,0,17231778.4638851,37,089,37089,Henderson County,9691412.16033557
Buncombe,MSD of Buncombe County,173000,6.82,2021-08-18,8162.41385865727,0,6286760.98268065,37,021,37021,Buncombe County,9898573.04045893
Henderson,MSD of Buncombe County,173000,6.82,2021-08-18,8162.41385865727,0,6286760.98268065,37,089,37089,Henderson County,9898573.04045893
Buncombe,MSD of Buncombe County,173000,4.86,2021-08-21,14000,0,13604246.2196531,37,021,37021,Buncombe County,12374261.8887396
Henderson,MSD of Buncombe County,173000,4.86,2021-08-21,14000,0,13604246.2196531,37,089,37089,Henderson County,12374261.8887396
Buncombe,MSD of Buncombe County,173000,7.23,2021-08-25,17549.9287747843,0,9089485.28376242,37,021,37021,Buncombe County,9660164.16203206
Henderson,MSD of Buncombe County,173000,7.23,2021-08-25,17549.9287747843,0,9089485.28376242,37,089,37089,Henderson County,9660164.16203206
Buncombe,MSD of Buncombe County,173000,4.8,2021-08-28,30903.0742807249,0,16255555.8212106,37,021,37021,Buncombe County,12983095.7748754
Henderson,MSD of Buncombe County,173000,4.8,2021-08-28,30903.0742807249,0,16255555.8212106,37,089,37089,Henderson County,12983095.7748754
Buncombe,MSD of Buncombe County,173000,5.09,2021-09-01,18547.2369909914,0,8579260.97425706,37,021,37021,Buncombe County,11308100.6930767
Henderson,MSD of Buncombe County,173000,5.09,2021-09-01,18547.2369909914,0,8579260.97425706,37,089,37089,Henderson County,11308100.6930767
Buncombe,MSD of Buncombe County,173000,7.92,2021-09-08,34481.8792991334,0,15708594.4324619,37,021,37021,Buncombe County,13514470.4093099
Henderson,MSD of Buncombe County,173000,7.92,2021-09-08,34481.8792991334,0,15708594.4324619,37,089,37089,Henderson County,13514470.4093099
Buncombe,MSD of Buncombe County,173000,5.72,2021-09-11,32478.8392649737,0,16615395.426774,37,021,37021,Buncombe County,13634416.9444977
Henderson,MSD of Buncombe County,173000,5.72,2021-09-11,32478.8392649737,0,16615395.426774,37,089,37089,Henderson County,13634416.9444977
Buncombe,MSD of Buncombe County,173000,4.91,2021-09-15,49969.9909945959,0,21561643.2666116,37,021,37021,Buncombe County,17961877.7086158
Henderson,MSD of Buncombe County,173000,4.91,2021-09-15,49969.9909945959,0,21561643.2666116,37,089,37089,Henderson County,17961877.7086158
Buncombe,MSD of Buncombe County,173000,4.8,2021-09-18,33046.3689382056,0,14678627.8443195,37,021,37021,Buncombe County,17618555.5125684
Henderson,MSD of Buncombe County,173000,4.8,2021-09-18,33046.3689382056,0,14678627.8443195,37,089,37089,Henderson County,17618555.5125684
Buncombe,MSD of Buncombe County,173000,5.03,2021-09-22,46222.9650714881,0,20602242.9599156,37,021,37021,Buncombe County,18947504.6902822
Henderson,MSD of Buncombe County,173000,5.03,2021-09-22,46222.9650714881,0,20602242.9599156,37,089,37089,Henderson County,18947504.6902822
Buncombe,MSD of Buncombe County,173000,3.41,2021-09-25,10532.6872164705,0,4895075.27271205,37,021,37021,Buncombe County,13391982.0256491
Henderson,MSD of Buncombe County,173000,3.41,2021-09-25,10532.6872164705,0,4895075.27271205,37,089,37089,Henderson County,13391982.0256491
Buncombe,MSD of Buncombe County,173000,3.41,2021-09-29,35295.1838074262,0,14650365.2904303,37,021,37021,Buncombe County,13382561.1743527
Henderson,MSD of Buncombe County,173000,3.41,2021-09-29,35295.1838074262,0,14650365.2904303,37,089,37089,Henderson County,13382561.1743527
Buncombe,MSD of Buncombe County,173000,4.51,2021-10-02,23717.0824512629,0,9932735.517091,37,021,37021,Buncombe County,9826058.69341112
Henderson,MSD of Buncombe County,173000,4.51,2021-10-02,23717.0824512629,0,9932735.517091,37,089,37089,Henderson County,9826058.69341112
Buncombe,MSD of Buncombe County,173000,3.01,2021-10-06,17975.6780122476,0,7807490.52727806,37,021,37021,Buncombe County,10796863.7782665
Henderson,MSD of Buncombe County,173000,3.01,2021-10-06,17975.6780122476,0,7807490.52727806,37,089,37089,Henderson County,10796863.7782665
Buncombe,MSD of Buncombe County,173000,1.73,2021-10-16,14370.1078631999,0,7326248.13245559,37,021,37021,Buncombe County,8355491.39227488
Henderson,MSD of Buncombe County,173000,1.73,2021-10-16,14370.1078631999,0,7326248.13245559,37,089,37089,Henderson County,8355491.39227488
Buncombe,MSD of Buncombe County,173000,1.97,2021-10-20,13190.9059582729,0,6041009.61748186,37,021,37021,Buncombe County,7058249.4257385
Henderson,MSD of Buncombe County,173000,1.97,2021-10-20,13190.9059582729,0,6041009.61748186,37,089,37089,Henderson County,7058249.4257385
Buncombe,MSD of Buncombe County,173000,0.4,2021-10-23,12636.7519561001,0,5809345.2575468,37,021,37021,Buncombe County,6392201.00249475
Henderson,MSD of Buncombe County,173000,0.4,2021-10-23,12636.7519561001,0,5809345.2575468,37,089,37089,Henderson County,6392201.00249475
Buncombe,MSD of Buncombe County,173000,1.56,2021-10-27,14536.5917601066,0,6450542.17930515,37,021,37021,Buncombe County,6100299.01811127
Henderson,MSD of Buncombe County,173000,1.56,2021-10-27,14536.5917601066,0,6450542.17930515,37,089,37089,Henderson County,6100299.01811127
Buncombe,MSD of Buncombe County,173000,1.62,2021-10-30,23104.3827011241,0,10555785.0646261,37,021,37021,Buncombe County,7605224.16715935
Henderson,MSD of Buncombe County,173000,1.62,2021-10-30,23104.3827011241,0,10555785.0646261,37,089,37089,Henderson County,7605224.16715935
Buncombe,MSD of Buncombe County,173000,2.2,2021-11-03,14491.3767461894,0,6170468.7608763,37,021,37021,Buncombe County,7725598.66826918
Henderson,MSD of Buncombe County,173000,2.2,2021-11-03,14491.3767461894,0,6170468.7608763,37,089,37089,Henderson County,7725598.66826918
Buncombe,MSD of Buncombe County,173000,1.97,2021-11-06,16269.219403524,0,7340422.39620031,37,021,37021,Buncombe County,8022225.40723424
Henderson,MSD of Buncombe County,173000,1.97,2021-11-06,16269.219403524,0,7340422.39620031,37,089,37089,Henderson County,8022225.40723424
Buncombe,MSD of Buncombe County,173000,2.72,2021-11-10,12705.8057595731,0,5354564.68309402,37,021,37021,Buncombe County,6288485.28005688
Henderson,MSD of Buncombe County,173000,2.72,2021-11-10,12705.8057595731,0,5354564.68309402,37,089,37089,Henderson County,6288485.28005688
Buncombe,MSD of Buncombe County,173000,2.83,2021-11-13,7185.05393159997,0,3211915.22201863,37,021,37021,Buncombe County,5302300.76710432
Henderson,MSD of Buncombe County,173000,2.83,2021-11-13,7185.05393159997,0,3211915.22201863,37,089,37089,Henderson County,5302300.76710432
Buncombe,MSD of Buncombe County,173000,2.6,2021-11-17,16378.3393541592,0,6816258.5049091,37,021,37021,Buncombe County,5127579.47000725
Henderson,MSD of Buncombe County,173000,2.6,2021-11-17,16378.3393541592,0,6816258.5049091,37,089,37089,Henderson County,5127579.47000725
Buncombe,MSD of Buncombe County,173000,3.12,2021-11-20,5385.16480713451,0,2333081.25229106,37,021,37021,Buncombe County,4120418.32640626
Henderson,MSD of Buncombe County,173000,3.12,2021-11-20,5385.16480713451,0,2333081.25229106,37,089,37089,Henderson County,4120418.32640626
Buncombe,MSD of Buncombe County,173000,3.29,2021-11-24,7141.42842854285,0,234391.588208723,37,021,37021,Buncombe County,3127910.44846963
Henderson,MSD of Buncombe County,173000,3.29,2021-11-24,7141.42842854285,0,234391.588208723,37,089,37089,Henderson County,3127910.44846963
Buncombe,MSD of Buncombe County,173000,3.64,2021-12-01,11929.4802904402,0,4836849.98515744,37,021,37021,Buncombe County,2468107.60855241
Henderson,MSD of Buncombe County,173000,3.64,2021-12-01,11929.4802904402,0,4836849.98515744,37,089,37089,Henderson County,2468107.60855241
